 # MagPy ASCII
Time,"File",Bi-214_609[KeV],Bi-214_1120[KeV],Bi-214_1764[KeV],Pb-214_295[KeV],Pb-214_352[KeV]
2015-12-28 22:00:00,Spectral_403150.Chn,57051.5267252,202719.849354,68130.4634777,134867.648228,163451.527918
2015-12-28 23:00:00,Spectral_403151.Chn,56142.7727067,202562.87258,67712.5778243,136952.275928,193041.769146
2015-12-29 00:00:00,Spectral_403152.Chn,57238.5264541,202635.804909,68693.9176615,141679.793785,92295.1842506
2015-12-29 01:00:00,Spectral_403153.Chn,56427.9343578,206382.696027,68730.8374277,136272.740943,160009.281702
2015-12-29 02:00:00,Spectral_403154.Chn,55818.506469,200005.821964,68084.9007075,132049.374442,140331.484811
2015-12-29 03:00:00,Spectral_403155.Chn,56837.1271905,204237.939865,68208.8970761,140962.8598,162562.193094
2015-12-29 04:00:00,Spectral_403156.Chn,57831.3158065,204768.452392,69126.8334581,124486.966086,160341.046992
2015-12-29 05:00:00,Spectral_403157.Chn,57339.3805906,203025.85488,68784.5089508,136729.963038,190880.922214
2015-12-29 06:00:00,Spectral_403158.Chn,56299.8313615,205278.822218,68636.8085554,138205.978444,165497.006951
2015-12-29 07:00:00,Spectral_403159.Chn,56854.6220233,203058.748233,68451.5282502,118232.409425,178150.1831
2015-12-29 08:00:00,Spectral_403160.Chn,57245.4753832,202684.073711,67584.2300091,140737.105765,171305.132564
2015-12-29 09:00:00,Spectral_403161.Chn,56499.3003649,201467.921252,67647.5249446,132808.263037,204150.512373
2015-12-29 10:00:00,Spectral_403162.Chn,56415.3686836,199504.684201,66987.6318161,132940.110977,146928.842242
2015-12-29 11:00:00,Spectral_403163.Chn,56352.3341663,199511.372663,67174.4581084,136936.609633,200792.90294
2015-12-29 12:00:00,Spectral_403164.Chn,55767.0642142,203379.071735,67806.179802,141340.698631,161443.380034
2015-12-29 13:00:00,Spectral_403165.Chn,57663.5787503,204704.427101,68674.6040139,136448.938013,150379.913783
2015-12-29 14:00:00,Spectral_403166.Chn,56543.611318,201569.01999,68789.1491337,141181.14738,184472.693478
2015-12-29 15:00:00,Spectral_403167.Chn,57175.91539,202231.70722,68544.6716111,135308.522409,210376.142449
2015-12-29 16:00:00,Spectral_403168.Chn,56947.0647055,202377.759672,67999.8225151,137005.822661,157032.787156
2015-12-29 17:00:00,Spectral_403169.Chn,57356.9203399,200614.731883,68645.3831444,136522.917788,195075.06311
2015-12-29 18:00:00,Spectral_403170.Chn,57448.1965762,203008.703492,69431.4477525,140058.531449,166094.280104
2015-12-29 19:00:00,Spectral_403171.Chn,56525.8764105,203397.737761,68197.7800823,136762.189607,154509.160643
2015-12-29 20:00:00,Spectral_403172.Chn,56705.6735795,203356.104877,68055.3780802,139780.675256,165477.29846
2015-12-29 21:00:00,Spectral_403173.Chn,56398.0933143,200322.003189,68117.818385,135001.251144,137014.060441
2015-12-29 22:00:00,Spectral_403174.Chn,57553.1597805,202295.365967,68260.6892672,138945.884475,147105.136114
2015-12-29 23:00:00,Spectral_403175.Chn,56501.5752128,200472.554908,68045.3217035,136937.139397,139535.908627
2015-12-30 00:00:00,Spectral_403176.Chn,56440.2039989,200407.355501,67401.4372299,132419.246742,148889.153043
2015-12-30 01:00:00,Spectral_403177.Chn,56834.1065894,201857.382778,68808.8177891,139706.53839,157404.902509
2015-12-30 02:00:00,Spectral_403178.Chn,56574.9273865,202794.36728,67708.8950355,135113.254345,137830.586601
2015-12-30 03:00:00,Spectral_403179.Chn,57130.70694,201604.487822,67397.5317131,136192.60958,136965.420972
2015-12-30 04:00:00,Spectral_403180.Chn,58729.2794337,201314.814549,67845.6560743,137735.772332,147065.086244
2015-12-30 05:00:00,Spectral_403181.Chn,56582.8696874,202145.243933,67755.4581163,136491.96222,147700.481946
2015-12-30 06:00:00,Spectral_403182.Chn,56718.8150539,200759.521083,67797.3234491,134091.854884,128787.273111
2015-12-30 07:00:00,Spectral_403183.Chn,56283.9008773,201393.223641,67827.3743967,138178.501061,148339.38025
2015-12-30 08:00:00,Spectral_403184.Chn,56058.4607189,201995.743944,67417.3857292,131596.979232,184739.347291
2015-12-30 09:00:00,Spectral_403185.Chn,56442.4593963,201187.433398,67721.2960708,136300.715908,151152.021383
2015-12-30 10:00:00,Spectral_403186.Chn,55935.6516473,203835.720534,69112.4772093,134788.345169,150041.438243
2015-12-30 11:00:00,Spectral_403187.Chn,56830.3421875,203085.642835,68437.1607494,135194.563161,136374.139969
2015-12-30 12:00:00,Spectral_403188.Chn,55581.353184,202040.672538,67843.9870087,139906.747418,145872.47492
2015-12-30 13:00:00,Spectral_403189.Chn,56232.3464329,199667.030465,67986.0970738,140080.971307,155425.539386
2015-12-30 14:00:00,Spectral_403190.Chn,57738.2512714,205511.231432,68241.2244479,150146.729995,165099.999982
2015-12-30 15:00:00,Spectral_403191.Chn,56812.1098335,198921.333552,68317.9827825,141406.14297,185030.510376
2015-12-30 16:00:00,Spectral_403192.Chn,57086.557306,203459.485209,68367.3632463,139979.445426,173195.574658
2015-12-30 17:00:00,Spectral_403193.Chn,56850.1904708,201263.986827,67876.1292648,139272.549956,193201.231424
2015-12-30 18:00:00,Spectral_403194.Chn,55758.8601162,201708.678828,68288.273094,138858.416457,179181.887675
2015-12-30 19:00:00,Spectral_403195.Chn,56006.9169735,203224.322916,68290.0708745,137644.586503,205553.985003
2015-12-30 20:00:00,Spectral_403196.Chn,56617.400133,202708.235827,67552.8700317,137822.587312,171014.426738
2015-12-30 21:00:00,Spectral_403197.Chn,56152.755075,200545.787013,67387.1643529,136736.441412,180209.927944
2015-12-30 22:00:00,Spectral_403198.Chn,56680.6367026,205638.538853,67360.1716483,138108.736178,167182.534246
2015-12-30 23:00:00,Spectral_403199.Chn,55561.5803256,201196.718123,68726.1395225,138164.431874,184918.011186
2015-12-31 00:00:00,Spectral_403200.Chn,57246.465561,203291.968393,67390.862851,138381.747618,173782.087521
2015-12-31 01:00:00,Spectral_403201.Chn,56258.5527127,200275.587739,67930.2450584,132556.397241,194646.511034
2015-12-31 02:00:00,Spectral_403202.Chn,56289.4610335,204315.006787,67226.2734777,139181.161674,184025.168776
2015-12-31 03:00:00,Spectral_403203.Chn,56106.7602818,198593.707282,67916.2868608,136889.68996,195489.83485
2015-12-31 04:00:00,Spectral_403204.Chn,55894.1647032,200039.67746,66921.9264615,134713.145499,131189.848229
2015-12-31 05:00:00,Spectral_403205.Chn,55855.4476802,200706.539593,67898.0114234,136800.716152,184233.258205
2015-12-31 06:00:00,Spectral_403206.Chn,56463.6862437,200139.293336,68830.8644798,137807.461285,203401.170165
2015-12-31 07:00:00,Spectral_403207.Chn,57648.9422905,202674.134999,68277.9798227,134625.083844,176030.031697
2015-12-31 08:00:00,Spectral_403208.Chn,57939.4149322,196469.961784,67664.0284815,135610.764884,197767.565347
2015-12-31 09:00:00,Spectral_403209.Chn,57417.930461,198480.36118,68636.221767,124771.445083,205341.170004
2015-12-31 10:00:00,Spectral_403210.Chn,56657.0479257,199123.006825,68555.2556904,134537.407899,208041.188961
2015-12-31 11:00:00,Spectral_403211.Chn,58073.1226094,202442.185917,68667.7001294,137424.510554,195910.457279
2015-12-31 12:00:00,Spectral_403212.Chn,57539.894992,198639.801561,67815.3488784,134887.549331,184968.13405
2015-12-31 13:00:00,Spectral_403213.Chn,56978.0129285,200194.217771,68372.9982247,134904.202817,143938.212833
2015-12-31 14:00:00,Spectral_403214.Chn,55851.5832387,198152.520107,68347.0397137,134452.595572,204726.145321
2015-12-31 15:00:00,Spectral_403215.Chn,56442.1238056,203561.189085,67791.921755,142401.408362,178273.300952
2015-12-31 16:00:00,Spectral_403216.Chn,56337.6665816,200536.135987,67389.8292394,135490.754797,194609.222272
2015-12-31 17:00:00,Spectral_403217.Chn,56107.4014247,205777.831226,66888.9202328,136703.798319,159088.829891
2015-12-31 18:00:00,Spectral_403218.Chn,57496.9848528,201705.312103,68596.66316,139081.08915,191213.461121
2015-12-31 19:00:00,Spectral_403219.Chn,57304.4820011,203980.718848,67505.4315101,136709.45457,164788.601579
2015-12-31 20:00:00,Spectral_403220.Chn,57732.5703438,202714.713338,69726.7970586,121576.693704,165664.836714
2015-12-31 21:00:00,Spectral_403221.Chn,56247.0022301,203521.11553,69331.6539321,136626.322078,174568.842713
2015-12-31 22:00:00,Spectral_403222.Chn,56823.7321788,202169.749156,67927.3902108,138013.722819,143131.702901
2015-12-31 23:00:00,Spectral_403223.Chn,56187.5964568,205466.704251,69225.8717605,142203.939268,177532.879404
2016-01-01 00:00:00,Spectral_403224.Chn,56902.1817535,201622.410486,67765.4232262,141602.539599,171654.244807
2016-01-01 01:00:00,Spectral_403225.Chn,56516.029813,210150.628579,67672.7736617,146807.205813,182181.630517
2016-01-01 02:00:00,Spectral_403226.Chn,56483.8276317,199760.723526,68802.9308011,134298.215543,131146.219908
2016-01-01 03:00:00,Spectral_403227.Chn,56440.3989203,201251.810221,69062.1619549,136171.902762,155180.056787
2016-01-01 04:00:00,Spectral_403228.Chn,57094.7874921,202786.435317,68249.9537673,145325.539128,166178.262387
2016-01-01 05:00:00,Spectral_403229.Chn,57303.5872099,203860.511485,68006.4793063,133402.948612,142134.014318
2016-01-01 06:00:00,Spectral_403230.Chn,55411.0577612,202596.549106,68775.1719038,133376.392649,174036.065149
2016-01-01 07:00:00,Spectral_403231.Chn,56471.3243659,204829.396087,68771.7974023,139892.225278,182808.366381
2016-01-01 08:00:00,Spectral_403232.Chn,55932.4416282,201886.240767,68067.4032829,133464.566038,183524.738142
2016-01-01 09:00:00,Spectral_403233.Chn,57199.4128707,203877.289054,68021.0199589,137860.761025,164339.486263
2016-01-01 10:00:00,Spectral_403234.Chn,56308.2150053,201530.071222,67476.5730424,138206.66057,192389.28451
2016-01-01 11:00:00,Spectral_403235.Chn,57343.5387741,202520.872261,68221.2221659,137719.113779,155698.616522
2016-01-01 12:00:00,Spectral_403236.Chn,57523.5268006,204408.16364,67948.976423,122675.979801,160981.404074
2016-01-01 13:00:00,Spectral_403237.Chn,56452.6257575,202648.392516,68712.6973945,135700.647126,133986.694478
2016-01-01 14:00:00,Spectral_403238.Chn,57821.1390809,202022.807882,68147.9093896,139531.987482,147940.647211
2016-01-01 15:00:00,Spectral_403239.Chn,57619.5247692,205649.982531,68501.271542,132285.737882,158442.535366
2016-01-01 16:00:00,Spectral_403240.Chn,56734.2822762,203829.442461,67306.3321706,137520.730718,145500.718947
2016-01-01 17:00:00,Spectral_403241.Chn,56751.3396431,201455.787319,69471.4557288,122519.684365,167809.661164
2016-01-01 18:00:00,Spectral_403242.Chn,57117.337208,200804.79875,67973.0927074,135179.381766,193873.525944
2016-01-01 19:00:00,Spectral_403243.Chn,56175.4638206,199695.448973,66823.662012,135006.928442,137066.395977
2016-01-01 20:00:00,Spectral_403244.Chn,56360.5552032,201318.895688,67614.7753575,129440.805647,159410.676106
2016-01-01 21:00:00,Spectral_403245.Chn,56052.995829,203056.028911,67272.7477707,140570.691455,180917.047172
2016-01-01 22:00:00,Spectral_403246.Chn,56461.6515575,201832.188555,67827.0444737,134142.176405,168840.930888
2016-01-01 23:00:00,Spectral_403247.Chn,56148.875941,201790.348039,68074.2063845,136170.241415,165582.987213
2016-01-02 00:00:00,Spectral_403248.Chn,56837.1849767,200887.633033,67649.3397044,143820.131412,155756.080929
2016-01-02 01:00:00,Spectral_403249.Chn,55518.6804598,203012.883592,68984.2999956,120175.49949,162860.185417
2016-01-02 02:00:00,Spectral_403250.Chn,55943.0543451,205595.104493,69820.2699489,148460.512277,176805.221614
2016-01-02 03:00:00,Spectral_403251.Chn,57173.102601,202409.317227,67500.6168077,139493.32124,157978.194884
2016-01-02 04:00:00,Spectral_403252.Chn,56539.6760976,202426.174409,66931.1639005,138622.033429,164739.577631
2016-01-02 05:00:00,Spectral_403253.Chn,57040.5698036,203559.96469,69058.3616368,137414.444472,155236.610701
2016-01-02 06:00:00,Spectral_403254.Chn,58335.4117914,203519.736773,68204.8028127,133981.377144,159336.76233
2016-01-02 07:00:00,Spectral_403255.Chn,57288.8483083,202914.419732,67194.997454,136171.70904,149663.512662
2016-01-02 08:00:00,Spectral_403256.Chn,56515.9769861,201563.475062,68464.2075513,131873.668739,146358.864421
2016-01-02 09:00:00,Spectral_403257.Chn,56786.3391025,200556.741745,69080.1065444,136607.437098,188185.611756
2016-01-02 10:00:00,Spectral_403258.Chn,56293.0589059,201489.379988,65945.3110401,135999.402054,150700.934829
2016-01-02 11:00:00,Spectral_403259.Chn,55955.5892073,201661.871463,65968.2604185,133201.393175,193971.114151
2016-01-02 12:00:00,Spectral_403260.Chn,56403.6085457,200563.63223,68380.208315,134417.527519,184566.377006
2016-01-02 13:00:00,Spectral_403261.Chn,56623.9503424,201981.563707,68070.5015203,137773.75374,148453.128032
2016-01-02 14:00:00,Spectral_403262.Chn,56882.49433,200167.903327,66902.8164238,133697.386851,137896.81315
2016-01-02 15:00:00,Spectral_403263.Chn,56625.2143549,203636.737601,68575.1491239,136437.922233,141682.465448
2016-01-02 16:00:00,Spectral_403264.Chn,56447.4104793,199561.869897,68466.5374791,133442.359405,189553.384782
2016-01-02 17:00:00,Spectral_403265.Chn,54726.8884699,204967.982455,67678.2906553,137814.759061,167064.458947
2016-01-02 18:00:00,Spectral_403266.Chn,56728.0132449,203030.828212,67541.6942023,137441.285087,161554.534083
2016-01-02 19:00:00,Spectral_403267.Chn,56356.5925621,202338.086248,67938.3502137,133373.56647,146190.433484
2016-01-02 20:00:00,Spectral_403268.Chn,55207.6892726,197934.166374,66771.7062971,129948.512829,137903.098706
2016-01-02 21:00:00,Spectral_403269.Chn,55528.2851089,197666.480046,66877.3382724,138866.746749,142155.811682
2016-01-02 22:00:00,Spectral_403270.Chn,55458.7914311,197286.224404,66322.8411119,124977.222057,140501.039829
2016-01-02 23:00:00,Spectral_403271.Chn,55902.6599137,198149.542203,66591.8307768,133363.428407,151602.250173
2016-01-03 00:00:00,Spectral_403272.Chn,54202.1937601,193052.639128,66709.6851696,134102.260626,153423.23607
2016-01-03 01:00:00,Spectral_403273.Chn,55521.4714311,198664.648045,67154.5812427,134219.056041,149047.479141
2016-01-03 02:00:00,Spectral_403274.Chn,55229.9098481,196635.301277,66345.6596138,132920.951936,159649.114987
2016-01-03 03:00:00,Spectral_403275.Chn,56655.7024726,202566.535554,67512.7296418,140866.218392,165275.830384
2016-01-03 04:00:00,Spectral_403276.Chn,56060.964136,201510.503035,68164.1344968,137955.553142,157524.839707
2016-01-03 05:00:00,Spectral_403277.Chn,57209.2073336,204358.716822,68274.1050229,137517.907677,170755.522503
2016-01-03 06:00:00,Spectral_403278.Chn,56259.8810265,199154.213539,67996.7579872,137309.921311,152025.019137
2016-01-03 07:00:00,Spectral_403279.Chn,56433.5996133,201540.282423,67854.2283945,136648.136738,157552.831109
2016-01-03 08:00:00,Spectral_403280.Chn,56418.2500851,202276.489819,67009.9191658,141957.694597,148154.739872
2016-01-03 09:00:00,Spectral_403281.Chn,56966.2232797,203612.378123,67208.9729192,139903.691626,159232.125753
2016-01-03 10:00:00,Spectral_403282.Chn,57904.353739,202855.323118,67582.1183827,133974.320205,145654.542113
2016-01-03 11:00:00,Spectral_403283.Chn,57610.7243973,203638.049905,68869.1860959,135508.329583,162915.763553
2016-01-03 12:00:00,Spectral_403284.Chn,56500.7481507,198414.260758,68184.9135249,120779.421652,150218.14755
2016-01-03 13:00:00,Spectral_403285.Chn,56604.9931633,203108.503833,67293.5471892,144720.339607,175512.948654
2016-01-03 14:00:00,Spectral_403286.Chn,56106.4845513,201271.212653,68501.709201,124905.668002,168080.292853
2016-01-03 15:00:00,Spectral_403287.Chn,57407.3463915,205035.789129,68768.8218326,135998.991552,157920.56857
2016-01-03 16:00:00,Spectral_403288.Chn,56136.4765872,198468.43739,68310.5828241,134695.565183,157860.136325
2016-01-03 17:00:00,Spectral_403289.Chn,57110.2357856,202676.062932,67850.952049,127221.188674,165401.409248
2016-01-03 18:00:00,Spectral_403290.Chn,56894.2761674,201826.559146,67826.5818762,134899.612603,139208.017729
2016-01-03 19:00:00,Spectral_403291.Chn,56851.683552,202857.706718,67807.5548047,137082.29313,147703.565105
2016-01-03 20:00:00,Spectral_403292.Chn,56146.8518055,201446.414317,67908.4381045,137672.738205,143767.94742
2016-01-03 21:00:00,Spectral_403293.Chn,56118.2381592,202927.952518,67359.4835188,143335.242861,156983.992567
2016-01-03 22:00:00,Spectral_403294.Chn,56164.2317251,197661.20009,67092.6443072,135508.990625,141526.079926
2016-01-03 23:00:00,Spectral_403295.Chn,56392.6760975,202650.790529,67800.335327,136195.038617,154097.909748
2016-01-04 00:00:00,Spectral_403296.Chn,56225.1867836,203690.879028,68062.8523068,136676.558629,139671.182391
2016-01-04 01:00:00,Spectral_403297.Chn,56625.7786671,202205.521393,68590.9789217,138970.038532,153303.81848
2016-01-04 02:00:00,Spectral_403298.Chn,56283.2895859,200095.951086,66606.8375988,134624.744735,159085.315956
2016-01-04 03:00:00,Spectral_403299.Chn,55194.4293342,201122.059458,67875.3309295,137427.716462,156661.293031
2016-01-04 04:00:00,Spectral_403300.Chn,56225.4377157,200436.08577,67572.4603955,130142.040099,161678.867884
2016-01-04 05:00:00,Spectral_403301.Chn,56705.8217401,201449.225288,68118.2917077,136044.66874,147070.639946
2016-01-04 06:00:00,Spectral_403302.Chn,56134.1833019,202569.072426,68677.7526412,120305.035344,153609.019189
2016-01-04 07:00:00,Spectral_403303.Chn,57051.5643631,202972.084874,66551.6291902,136817.662174,179870.161043
2016-01-04 08:00:00,Spectral_403304.Chn,56980.7929369,202463.013458,66953.8721077,137520.222718,165542.466536
2016-01-04 09:00:00,Spectral_403305.Chn,56069.685865,204244.544742,67989.7626543,140091.603914,176881.946097
2016-01-04 10:00:00,Spectral_403306.Chn,57144.905812,201166.129488,67144.9418643,134235.158276,155685.141394
2016-01-04 11:00:00,Spectral_403307.Chn,56971.2104077,205099.52132,68496.5735475,129115.417091,168154.237439
2016-01-04 12:00:00,Spectral_403308.Chn,55770.4039273,202798.380445,67379.4419945,132992.618707,143931.946497
2016-01-04 13:00:00,Spectral_403309.Chn,56399.6732963,199245.49545,66935.7007824,135246.280562,156446.730838
2016-01-04 14:00:00,Spectral_403310.Chn,55385.4236631,201644.240021,65503.8762275,138013.963379,151080.100433
2016-01-04 15:00:00,Spectral_403311.Chn,56318.2332001,202725.34216,66683.6692418,117957.13822,176944.297495
2016-01-04 16:00:00,Spectral_403312.Chn,56347.7945125,202675.169026,66630.1057441,135363.062616,158124.968784
2016-01-04 17:00:00,Spectral_403313.Chn,56724.4769112,200646.517385,68361.2505878,135986.071456,157899.572881
2016-01-04 18:00:00,Spectral_403314.Chn,56889.890514,204106.95291,67507.0105105,139208.012046,172007.263214
2016-01-04 19:00:00,Spectral_403315.Chn,57375.2072408,203490.686027,66993.8617802,131407.973726,166402.793953
2016-01-04 20:00:00,Spectral_403316.Chn,56497.1946927,201961.665074,67026.4616076,136074.887348,160912.130081
