 # MagPy ASCII
Time,"File",CountsBa[],CountsCs[],CountsBi1120[],CountsBi1764[],CountsAll[],CountsMCA(Bi1764)[],CountsSCA(Ch291)[],ChannelShift(Max_near_291)[]
2016-03-28 07:00:00,Spectral_405319.Chn,914690.774292,202868.719686,8646.65335562,8769.94202986,27198.2839506,751.685451657,740.830508475,3.33828996283
2016-03-28 08:00:00,Spectral_405320.Chn,913955.424336,204091.488275,8421.25203435,8735.10385873,27621.3300654,739.819766015,726.084745763,3.3717472119
2016-03-28 09:00:00,Spectral_405321.Chn,911936.122865,203883.365195,8295.25485012,8437.94631332,24416.9462025,717.782000154,704.847457627,3.59851301115
2016-03-28 10:00:00,Spectral_405322.Chn,915560.901715,203677.885776,8475.95414042,8898.82002812,26936.5599465,758.955608964,685.203389831,3.66171003717
2016-03-28 11:00:00,Spectral_405323.Chn,913263.101029,204222.351384,8560.98882595,8624.85134796,26113.6768707,733.774294347,706.423728814,3.40520446097
2016-03-28 12:00:00,Spectral_405324.Chn,913214.93652,203967.953489,8781.39083912,8854.06768488,26445.0960279,750.829814732,776.842105263,3.30483271375
2016-03-28 13:00:00,Spectral_405325.Chn,910643.602201,205017.39447,8808.14731191,8865.63193964,26625.5768675,751.340938032,775.196428571,3.40148698885
2016-03-28 14:00:00,Spectral_405326.Chn,911670.744988,203779.932721,8420.66150637,8635.30296538,27165.1397849,730.758220911,798.913793103,3.30483271375
2016-03-28 15:00:00,Spectral_405327.Chn,914794.917911,203756.011255,8404.36834183,8423.9845706,25347.9894515,717.209671944,676.266666667,3.6282527881
2016-03-28 16:00:00,Spectral_405328.Chn,913542.67081,203840.643838,8480.17346215,8435.38512725,25795.0555556,722.806934595,706.724137931,3.56505576208
2016-03-28 17:00:00,Spectral_405329.Chn,914494.993061,203298.745136,8476.43870047,8653.52673095,24937.525641,747.338237494,682.172413793,3.56505576208
2016-03-28 18:00:00,Spectral_405330.Chn,914274.12635,203211.707885,8531.88776753,8689.61932048,26746.4807692,733.081283718,681.677966102,3.59851301115
2016-03-28 19:00:00,Spectral_405331.Chn,911368.810205,204623.601409,8503.89613461,8715.24189443,27357.9546616,740.080169261,761.644067797,3.56505576208
2016-03-28 20:00:00,Spectral_405332.Chn,913372.311396,204208.966148,8565.59230348,8834.45793822,26667.4059113,759.909352571,766.084745763,3.6282527881
2016-03-28 21:00:00,Spectral_405333.Chn,911362.45126,203907.864265,8316.85115855,8631.2620072,26077.7774327,738.120132893,747.813559322,3.43494423792
2016-03-28 22:00:00,Spectral_405334.Chn,913175.387824,203768.208984,8457.80658436,8694.44823805,28075.1555556,742.103416741,782.366666667,3.66171003717
2016-03-28 23:00:00,Spectral_405335.Chn,913022.729895,204174.754587,8593.96553986,8633.55184181,27197.7546419,737.041490972,744.8,3.56505576208
2016-03-29 00:00:00,Spectral_405336.Chn,912139.746592,203999.883558,8327.65687771,8716.34050208,26238.6017798,742.798063129,732.5,3.43494423792
2016-03-29 01:00:00,Spectral_405337.Chn,911018.151375,204968.696746,8735.38120757,8958.60589021,27213.6563162,767.814754277,776.65,3.33828996283
2016-03-29 02:00:00,Spectral_405338.Chn,913560.156546,203281.792217,8585.58177006,8597.78570368,25328.8411911,724.571784645,779.189655172,3.30483271375
2016-03-29 03:00:00,Spectral_405339.Chn,915171.11544,203664.506906,8381.41360653,8609.44782433,26428.9123377,739.958334297,769.271186441,3.56505576208
2016-03-29 04:00:00,Spectral_405340.Chn,912026.619148,203425.653729,8422.64498548,8756.68281158,27730.3333333,744.644147605,735.105263158,3.43494423792
2016-03-29 05:00:00,Spectral_405341.Chn,912220.05109,204191.793947,8580.20759556,8661.19056049,26819.39783,739.606324077,742.185185185,3.56505576208
2016-03-29 06:00:00,Spectral_405342.Chn,910079.512994,203533.576242,8684.00894456,8643.45860033,27157.8739837,738.920071661,690.833333333,3.56505576208
2016-03-29 07:00:00,Spectral_405343.Chn,910478.37168,203715.927688,8487.18446356,8608.4987208,27185.1203704,735.742522418,761.315789474,3.56505576208
2016-03-29 08:00:00,Spectral_405344.Chn,913030.788204,203414.926324,8284.45419151,8717.07586732,26610.9456522,741.169385195,732.803278689,3.53159851301
2016-03-29 09:00:00,Spectral_405345.Chn,913768.751505,203459.177792,8487.10621402,8886.25104421,27095.0859729,755.044781715,809.672413793,3.40148698885
2016-03-29 10:00:00,Spectral_405346.Chn,910923.078907,204036.913329,8415.8910142,8659.51350155,26174.5218114,740.105072081,686.413793103,3.85501858736
2016-03-29 11:00:00,Spectral_405347.Chn,912111.726167,203735.216592,8446.25632569,8677.1607018,26710.1705263,737.207060009,737.666666667,3.6282527881
2016-03-29 12:00:00,Spectral_405348.Chn,911979.250669,203586.787382,8705.73716842,8733.84986073,27370.3333333,745.180332214,706.728813559,3.53159851301
2016-03-29 13:00:00,Spectral_405349.Chn,910053.850942,203127.3926,8426.81835571,8714.69665279,25962.9111111,751.025832295,708.727272727,3.66171003717
2016-03-29 14:00:00,Spectral_405350.Chn,913971.63673,203233.543868,8501.47769182,8957.6347061,28012.7272727,758.88077268,714.672413793,3.7249070632
2016-03-29 15:00:00,Spectral_405351.Chn,916138.973977,203629.785154,8609.47239868,8581.63412801,25105.0545455,737.956097484,717.948275862,3.43494423792
2016-03-29 16:00:00,Spectral_405352.Chn,912266.319542,203754.468764,8359.71602632,8454.90612204,25269.6116505,714.947594494,693.155172414,3.82527881041
2016-03-29 17:00:00,Spectral_405353.Chn,912887.682094,203323.675126,8516.928764,8546.21381316,25197.2777778,730.162571192,728.666666667,3.85501858736
2016-03-29 18:00:00,Spectral_405354.Chn,911684.551237,203746.472675,8416.22395765,8638.91906787,27173.6655446,737.604378164,733.421052632,3.6282527881
2016-03-29 19:00:00,Spectral_405355.Chn,912765.760936,203200.796235,8642.62601927,8734.61107908,27666.3030426,742.026175201,738.844827586,3.53159851301
2016-03-29 20:00:00,Spectral_405356.Chn,912045.352874,204506.213022,8700.24940304,8712.18823106,27166.765528,749.303202391,701.965517241,3.46840148699
2016-03-29 21:00:00,Spectral_405357.Chn,912191.715651,203388.246763,8646.44104523,8661.06983099,26924.2520733,733.362758547,768.766666667,3.43494423792
2016-03-29 22:00:00,Spectral_405358.Chn,911519.503005,202858.140256,8629.55488786,8768.02971901,27116.527163,745.155252546,744.728813559,3.6282527881
2016-03-29 23:00:00,Spectral_405359.Chn,911654.793924,203745.763,8495.12597881,8602.35267401,26982.5873016,734.142600834,673.862068966,3.88847583643
2016-03-30 00:00:00,Spectral_405360.Chn,912557.842266,203907.448619,8449.18079777,8807.58299727,26083.2677419,751.3752141,722.474576271,3.6282527881
2016-03-30 01:00:00,Spectral_405361.Chn,911543.286057,204768.724829,8510.67852587,8438.06704836,26472.21875,707.150591493,673.333333333,3.6282527881
2016-03-30 02:00:00,Spectral_405362.Chn,915017.07608,203293.679372,8236.97261198,8493.19375431,25529.6882591,724.640707076,715.327586207,3.50185873606
2016-03-30 03:00:00,Spectral_405363.Chn,911136.199154,203138.45628,8494.39643535,8713.20396274,26780.1315596,745.105907202,678.442622951,3.88847583643
2016-03-30 04:00:00,Spectral_405364.Chn,906807.192784,204360.276585,8637.26754385,8648.10550176,25878.6428571,740.502853066,717.271186441,3.66171003717
2016-03-30 05:00:00,Spectral_405365.Chn,912252.276058,204711.058799,8688.00175238,8533.02976456,26454.3636364,721.179940403,689.034482759,3.53159851301
2016-03-30 06:00:00,Spectral_405366.Chn,913177.901363,203065.566298,8746.36334983,8623.76658455,26016.6203704,739.724762797,710.733333333,3.6282527881
2016-03-30 07:00:00,Spectral_405367.Chn,912251.310878,203391.041488,8500.48074905,8835.47437914,26780.9266667,751.673487931,777.333333333,3.69516728625
2016-03-30 08:00:00,Spectral_405368.Chn,911685.025401,204232.979699,8520.20030593,8921.30769215,28114.86,764.458068937,770.9,3.85501858736
2016-03-30 09:00:00,Spectral_405369.Chn,911621.67664,203534.433331,8254.17390342,8725.26659414,25614.4605405,745.276481241,699.084745763,3.69516728625
2016-03-30 10:00:00,Spectral_405370.Chn,913062.571678,203572.975541,8628.08086613,8669.64744018,27779.6740295,734.408976555,767.016393443,3.49814126394
2016-03-30 11:00:00,Spectral_405371.Chn,911283.564256,203281.853139,8413.48093945,8989.21666149,27386.6656716,768.779420376,725.833333333,3.88847583643
2016-03-30 12:00:00,Spectral_405372.Chn,912479.956335,203424.659935,8584.91383204,8673.70542744,26179.9880952,750.796715409,766.272727273,3.75836431227
2016-03-30 13:00:00,Spectral_405373.Chn,911794.904508,204689.010089,8172.94501036,8308.39556334,25245.8862705,697.499021411,701.192982456,3.78810408922
2016-03-30 14:00:00,Spectral_405374.Chn,910818.302898,204618.016259,8359.91381225,8550.60126446,24891.5,730.86237064,640.610169492,4.11524163569
2016-03-30 15:00:00,Spectral_405375.Chn,914208.626502,204209.742497,8478.09052003,8791.12754258,26868.8157895,752.723990798,747.633333333,4.08178438662
2016-03-30 16:00:00,Spectral_405376.Chn,910907.83574,202912.553655,8433.33403153,8629.92726777,27048.2298311,732.831778646,679.946428571,3.82156133829
2016-03-30 17:00:00,Spectral_405377.Chn,910567.539625,203076.552172,8560.49815501,8707.89167127,27460.9141935,738.531482667,701.433333333,3.79182156134
2016-03-30 18:00:00,Spectral_405378.Chn,910514.076634,203459.027446,8067.3566507,8576.01993855,25932.2081081,723.494346857,772.593220339,3.98141263941
2016-03-30 19:00:00,Spectral_405379.Chn,912217.78741,203286.589625,8622.47602562,8687.00592437,25795.2087912,744.421534777,703.0,4.04832713755
2016-03-30 20:00:00,Spectral_405380.Chn,912913.060399,204164.35215,8471.90768185,8661.86287447,25612.4273377,740.638652891,733.293103448,3.98513011152
2016-03-30 21:00:00,Spectral_405381.Chn,910155.323818,203914.391563,8622.917456,8640.61119266,27827.0423729,737.392146081,697.155172414,3.95167286245
2016-03-30 22:00:00,Spectral_405382.Chn,909969.680634,204453.38672,8630.3840154,8774.22912447,27632.7817869,744.594837785,749.032258065,3.7249070632
2016-03-30 23:00:00,Spectral_405383.Chn,911650.14632,202887.889105,8775.66132842,8437.37313903,25234.9210526,719.496221006,682.305084746,4.11524163569
2016-03-31 00:00:00,Spectral_405384.Chn,911231.979957,203888.330619,8160.5315602,8667.23844346,25412.1690685,743.634158999,754.949152542,3.95167286245
2016-03-31 01:00:00,Spectral_405385.Chn,912975.87501,204450.414023,8620.92061697,8580.27056034,25683.9692308,746.168915629,694.203389831,3.95167286245
2016-03-31 02:00:00,Spectral_405386.Chn,913096.692781,204764.557769,8452.10230404,8741.88207994,26033.1118143,749.389410824,722.966101695,3.95167286245
2016-03-31 03:00:00,Spectral_405387.Chn,911483.214416,204506.30053,8453.34804676,8770.2784491,27421.0237975,752.422423273,740.438596491,3.95167286245
2016-03-31 04:00:00,Spectral_405388.Chn,918449.8806,204118.462096,8322.84075343,8716.59454659,26613.6054614,733.55477038,693.210526316,3.9219330855
2016-03-31 05:00:00,Spectral_405389.Chn,915461.213294,202524.323997,8617.85346268,8643.66229206,26643.7411533,739.60485366,693.118644068,4.14498141264
2016-03-31 06:00:00,Spectral_405390.Chn,913647.415912,204125.064933,8598.69534839,8688.6802771,25891.0713713,742.314082652,718.232142857,3.82156133829
2016-03-31 07:00:00,Spectral_405391.Chn,915138.585478,203921.202401,8675.5653052,8688.97134121,26956.4516807,740.799723268,702.915254237,4.04832713755
2016-03-31 08:00:00,Spectral_405392.Chn,912222.020643,204082.248348,8729.47961151,8635.45501331,27734.202729,716.577916965,704.0,4.14126394052
2016-03-31 09:00:00,Spectral_405393.Chn,912100.150556,203817.383224,8380.13597591,8954.49426978,27739.1538462,762.800965786,756.593220339,4.01486988848
2016-03-31 10:00:00,Spectral_405394.Chn,912289.698453,204274.753142,8195.80439941,8966.67439046,26619.875,771.72115314,724.967213115,4.17843866171
2016-03-31 11:00:00,Spectral_405395.Chn,911731.787942,204565.114293,8213.48476923,9235.09655803,29385.8984962,786.655682892,794.86440678,4.17843866171
2016-03-31 12:00:00,Spectral_405396.Chn,910485.577372,203574.249677,8597.48773303,8938.2503118,26975.7952381,766.043842435,730.736842105,4.08178438662
2016-03-31 13:00:00,Spectral_405397.Chn,915195.108631,203012.953049,8541.55269077,8604.12537874,26612.0152057,730.680990249,750.706896552,4.04832713755
2016-03-31 14:00:00,Spectral_405398.Chn,912610.147963,204798.014886,8603.76069094,8743.46596684,26179.5555556,755.733806968,745.1,4.14498141264
2016-03-31 15:00:00,Spectral_405399.Chn,911377.822707,202986.291351,8727.39527861,8749.07933957,27054.1338297,748.255907059,727.548387097,4.04832713755
2016-03-31 16:00:00,Spectral_405400.Chn,911446.631035,204049.77446,8370.18290708,9031.88166508,27060.7285873,774.755110711,806.793103448,3.6282527881
2016-03-31 17:00:00,Spectral_405401.Chn,910972.173615,204166.107272,8382.06344577,8805.34321607,26365.5783133,754.981603056,694.017241379,3.95167286245
2016-03-31 18:00:00,Spectral_405402.Chn,911181.714772,204423.429266,8461.28717864,8708.51579362,26243.4565217,744.109288692,752.421052632,4.17843866171
2016-03-31 19:00:00,Spectral_405403.Chn,912596.027712,205141.45384,8471.55044052,8696.99284921,26340.6600985,743.577577382,683.137931034,4.2750929368
2016-03-31 20:00:00,Spectral_405404.Chn,910848.380784,203327.932671,8646.51810311,8682.27929487,26851.2253981,738.023767799,746.818181818,3.91821561338
2016-03-31 21:00:00,Spectral_405405.Chn,912145.264375,204169.52224,8438.49580209,8699.2488285,26689.9871134,746.510308444,762.508474576,4.04832713755
2016-03-31 22:00:00,Spectral_405406.Chn,910089.465861,205194.79823,8454.67491887,8729.41982501,26381.7068966,743.805190504,722.655172414,3.95167286245
2016-03-31 23:00:00,Spectral_405407.Chn,909530.131229,204833.557161,8730.91197938,8317.98672227,24820.4337568,707.160255581,702.813559322,4.08178438662
2016-04-01 00:00:00,Spectral_405408.Chn,908137.962357,203898.653078,8725.18639263,8715.36075259,27111.8666667,738.592276931,791.93220339,3.88475836431
2016-04-01 01:00:00,Spectral_405409.Chn,916400.605726,204410.614055,8366.82764707,8497.0262311,24067.016129,734.688458085,671.35,4.14498141264
2016-04-01 02:00:00,Spectral_405410.Chn,909900.266981,204343.102795,8358.66919996,8769.79525004,26082.3333333,754.198850513,715.728813559,4.2750929368
2016-04-01 03:00:00,Spectral_405411.Chn,912789.670366,204951.670715,8688.35980773,8598.41402376,26491.7142857,732.077787459,698.830508475,4.11524163569
2016-04-01 04:00:00,Spectral_405412.Chn,910743.068918,204283.974229,8437.74565075,8507.51608867,25772.6077586,727.716390818,730.237288136,4.11524163569
2016-04-01 05:00:00,Spectral_405413.Chn,912465.30549,203689.869356,8551.84815387,8628.27211772,25970.0,738.995435715,660.655172414,4.24163568773
2016-04-01 06:00:00,Spectral_405414.Chn,909787.4333,204335.131107,7974.53026859,8691.55634649,26313.8,730.940798402,687.098360656,4.11524163569
2016-04-01 07:00:00,Spectral_405415.Chn,911771.551565,203959.050433,8302.78265166,8845.12639957,27544.8191489,752.552200437,735.06779661,4.2750929368
2016-04-01 08:00:00,Spectral_405416.Chn,908720.055014,204574.212721,8477.59051492,8552.37437656,25786.2955975,730.113505244,700.6,4.17843866171
2016-04-01 09:00:00,Spectral_405417.Chn,913646.757831,203626.140233,8234.23713063,8818.86858219,26842.0123153,756.9392533,690.881355932,4.04832713755
2016-04-01 10:00:00,Spectral_405418.Chn,910167.201416,204231.980804,8861.35018648,8552.07239967,26524.4464286,734.289139092,735.74137931,4.2750929368
2016-04-01 11:00:00,Spectral_405419.Chn,909864.326128,204136.368363,8259.37023581,8668.98725061,26053.8827245,748.452836961,704.966666667,4.14498141264
2016-04-01 12:00:00,Spectral_405420.Chn,906666.735713,204524.65687,8613.85277824,8656.35842586,27052.6454545,735.989017457,706.06779661,4.11152416357
2016-04-01 13:00:00,Spectral_405421.Chn,910996.895212,204726.255468,8690.89737519,8649.45026039,25563.65022,732.168792367,730.566666667,4.24163568773
2016-04-01 14:00:00,Spectral_405422.Chn,909153.195541,203606.820969,8383.42389777,8922.62159023,27348.8604651,760.212948292,732.533333333,4.24163568773
2016-04-01 15:00:00,Spectral_405423.Chn,912476.688567,203260.175913,8440.28881372,8740.86172607,27218.7194623,737.381480992,739.033333333,4.34200743494
2016-04-01 16:00:00,Spectral_405424.Chn,911524.698111,204547.98915,8273.28059706,8788.48657117,27519.3488889,752.215619624,694.896551724,4.33828996283
2016-04-01 17:00:00,Spectral_405425.Chn,915359.015915,203611.425408,8630.25577504,8664.0557745,25624.8653846,743.420120627,712.93220339,4.2750929368
2016-04-01 18:00:00,Spectral_405426.Chn,915135.070588,204956.553029,8476.59808021,8598.15112824,26881.5,733.488088936,673.033333333,4.33828996283
2016-04-01 19:00:00,Spectral_405427.Chn,911296.868309,204505.505854,8456.21486009,9008.41134351,25513.5606061,774.117117703,748.559322034,4.24163568773
2016-04-01 20:00:00,Spectral_405428.Chn,913431.654624,203950.155709,8311.50872282,8836.57945171,27563.560241,749.663346529,733.423728814,4.43494423792
2016-04-01 21:00:00,Spectral_405429.Chn,911594.209249,204439.69637,8453.21065446,8818.05702829,26767.5471236,752.8073906,760.084745763,4.43494423792
2016-04-01 22:00:00,Spectral_405430.Chn,911792.243587,204656.126383,8557.16900719,8567.29655711,25982.2423507,730.334644407,715.0,4.3717472119
2016-04-01 23:00:00,Spectral_405431.Chn,912539.216116,204516.333547,8492.99491121,8686.7973071,26018.245283,739.478834003,721.762711864,4.59851301115
2016-04-02 00:00:00,Spectral_405432.Chn,915658.809584,203500.16602,8486.40100933,8775.10259113,27267.65,750.798430979,704.271186441,4.24163568773
2016-04-02 01:00:00,Spectral_405433.Chn,913464.164455,203844.860022,8552.22098961,8589.30522131,26284.4517241,739.384009421,700.288135593,4.2750929368
2016-04-02 02:00:00,Spectral_405434.Chn,913113.639073,204762.322565,8360.80892973,8658.70352581,26255.8333333,741.606921494,720.266666667,4.11152416357
2016-04-02 03:00:00,Spectral_405435.Chn,916064.542216,204350.894749,8409.89079416,8812.4523789,25430.25,751.361593187,712.762711864,4.24163568773
2016-04-02 04:00:00,Spectral_405436.Chn,917662.169378,203954.889414,8727.01378277,8942.12951774,28304.2857143,763.369151324,720.360655738,4.33828996283
2016-04-02 05:00:00,Spectral_405437.Chn,915072.158448,204188.18118,8737.68906802,9015.9593364,27669.6036789,766.644417584,682.830508475,4.24163568773
2016-04-02 06:00:00,Spectral_405438.Chn,914747.577793,205037.31939,8696.36850354,8934.30535063,28446.8,764.376696646,724.877192982,4.14498141264
